year,month,route,stop_id,stop_name,total_boardings,latitude,longitude
2025,November,1,805976,Williston Road at Thrifty,289,44.46355,-73.1558
2025,November,1,805977,Williston Road at Victory Drive,62,44.465096,-73.162601
2025,November,1,805978,Williston Road at Pillsbury Manor,72,44.465579,-73.164727
2025,November,1,805996,Williston Road at Helena Drive,697,44.45038,-73.11262
2025,November,1,805997,Williston Road at Blair Park Road,401,44.45255,-73.11755
2025,November,1,806043,Marshall Avenue at Gardeners Supply,9,44.44588,-73.11962
2025,November,1,806044,Harvest Lane at Marshall Avenue,11,44.44467,-73.12133
2025,November,1,806045,Williston Road at Williston Liquidation Center,68,44.45728,-73.12797
2025,November,1,806064,Williston Road at Aviation Avenue,28,44.46058,-73.14902
2025,November,1,806069,University Mall at Sears,745,44.463197,-73.18201
2025,November,1,806078,Williston Road at VT Tire,43,44.462,-73.15225
2025,November,1,806079,Williston Road at Ace Hardware,25,44.46055,-73.1492
2025,November,1,806080,Williston Road at Talent Skate Park,43,44.45882,-73.14568
2025,November,1,806081,Williston Road at Shunpike Road,25,44.45842,-73.1429
2025,November,1,806082,Williston Road at Engineers Drive,26,44.4582,-73.1327
2025,November,1,806083,Williston Road at Commerce Street,26,44.45337,-73.11968
2025,November,1,806084,Williston Road at Harvest Lane,57,44.4521,-73.11688
2025,November,1,806085,Williston Road at VT 2A,64,44.45023,-73.11262
2025,November,1,806086,VT 2A at Key Bank,44,44.44872,-73.11095
2025,November,1,806087,VT 2A at Wright Avenue,53,44.44722,-73.11105
2025,November,1,806088,VT 2A at Marshall Avenue (Ponderosa),30,44.444733,-73.112287
2025,November,1,806096,VT 2A at Connor Way,1044,44.446816,-73.110949
2025,November,1,806112,Williston Road at Miller Lane,100,44.45833,-73.13283
2025,November,1,806113,Williston Rd. at Valley Rd,95,44.45853,-73.142534
2025,November,1,806114,Williston Road at Contact Communication,30,44.45962,-73.14707
2025,November,1,806115,Williston Road at Kennedy Drive,54,44.46202,-73.15193
2025,November,1,806116,Williston Road at Stone House Commons,59,44.466486,-73.168721
2025,November,2,2562322,Downtown Transit Center,6585,44.479731,-73.214298
2025,November,2,4209790,E Allen Street at Hillside Park,152,44.4930287162322,-73.1758636133916
2025,November,2,805595,Shelburne Road at Farrell Street,131,44.450421,-73.208905
2025,November,2,805752,Pearl Street at Hungerford Terrace,1198,44.480581,-73.207105
2025,November,2,805753,Pearl Street at S. Willard Street,580,44.480612,-73.205833
2025,November,2,805754,Pearl Street at S Prospect Street (UHC),480,44.480731,-73.201381
2025,November,2,805755,Colchester Avenue at Mansfield House,850,44.480579,-73.198914
2025,November,2,805756,Colchester Avenue at Fleming Museum,445,44.4805912625953,-73.1968665240963
2025,November,2,805757,UVM Medical Center,4668,44.4786566641105,-73.1939696441803
2025,November,2,805758,Colchester Avenue at Latham Court,113,44.482512,-73.191938
2025,November,2,805759,Colchester Avenue at Thibault Parkway,77,44.483129,-73.190514
2025,November,2,805760,Colchester Avenue at 339,27,44.484018,-73.188415
2025,November,2,805761,Colchester Avenue at Chase Street,24,44.486436,-73.186976
2025,November,2,805762,Colchester Avenue at Barrett Street,48,44.487802,-73.186696
2025,November,2,805763,Winooski Falls/Champlain Mill,383,44.49022,-73.18437
2025,November,2,805765,College Parkway at Opposite Florida Avenue,40,44.493226,-73.170992
2025,November,2,805766,Saint Michael's College,75,44.49297301724816,-73.16772697628687
2025,November,2,805767,College Parkway at Lime Kiln Road,101,44.492695,-73.163626
2025,November,2,805768,College Parkway at Fanny Allen Hospital,140,44.497364,-73.158333
2025,November,2,805769,Ethan Allen Avenue at University Lane,69,44.502994,-73.151287
2025,November,2,805770,Ethan Allen Avenue at Catamount Lane,39,44.503845,-73.150689
2025,November,2,805771,Ethan Allen Avenue at VT Public TV,77,44.50475,-73.149892
2025,November,2,805775,Ethan Allen Avenue at Opposite Green Mt. Nursing,54,44.506784,-73.145364
2025,November,2,805776,Ethan Allen Avenue at Essex Avenue (Bld. #310),43,44.50543,-73.143241
2025,November,2,805777,Pearl Street at West Street Extension,74,44.49952282479167,-73.13062824322117
2025,November,2,805778,Pearl Street at Opposite Complex 159,25,44.497858,-73.127775
2025,November,2,805779,Pearl Street at Opposite Willey's Court,3,44.4968059911076,-73.1254138552707
2025,November,2,805780,Pearl Street at KFC,25,44.496383,-73.124482
2025,November,2,805781,Pearl Street at Capital Lincoln,51,44.495081,-73.121634
2025,November,2,805782,Pearl Street at Roscoe Court (Shopping Center),27,44.494046,-73.119419
2025,November,2,805783,Pearl Street at Merchants Bank,36,44.492685,-73.11657
2025,November,2,805792,Amtrak,1949,44.4924,-73.11022
2025,November,2,805793,Lincoln Street at Brownell Library,451,44.49122,-73.11107
2025,November,2,805794,Pearl Street at Summit Street,58,44.492274,-73.1155
2025,November,2,805795,Pearl Street at Hillcrest Road (Jiffy Lube),90,44.493225,-73.117389
2025,November,2,805796,Pearl Street at Essex Junction Shopping Center.,533,44.494521,-73.120046
2025,November,2,805797,Pearl Street at Gate A Fairgrounds,416,44.4956,-73.122406
2025,November,2,805798,Pearl Street at Willey's Court,126,44.49691,-73.125335
2025,November,2,805799,Pearl Street at Complex 159,59,44.497953,-73.127588
2025,November,2,805800,Pearl Street at West Street (U-Turn),91,44.499922,-73.130796
2025,November,2,805801,Pearl Street at 197 Pearl Inc.,44,44.50076,-73.132168
2025,November,2,805802,Pearl Street at Contois Music,56,44.501798,-73.133839
2025,November,2,805803,Pearl Street at 241 Pearl Apartments,93,44.502877,-73.135618
2025,November,2,805804,Pearl Street at Susie Wilson Road,423,44.504157,-73.139286
2025,November,2,805805,Ethan Allen Avenue at Laurette Drive,180,44.504828,-73.142164
2025,November,2,805806,Ethan Allen Avenue at Green Mtn. Nursing,87,44.506969,-73.145567
2025,November,2,805808,Ethan Allen Avenue at Sloane Hall,94,44.50465687088816,-73.15017664095814
2025,November,2,805809,Ethan Allen Avenue at Catamount Lane,217,44.503856,-73.150807
2025,November,2,805810,Ethan Allen Avenue at Barnes Avenue,369,44.502712,-73.15154
2025,November,2,805811,College Parkway at Cumberland Farms,238,44.497571,-73.158398
2025,November,2,805812,College Parkway at Johnson Avenue,157,44.496917,-73.15976
2025,November,2,805813,College Parkway at Campus Rd. (Saint Mikes East Entrance),123,44.4948981253552,-73.1618200255496
2025,November,2,805814,Saint Michael's College,85,44.49346454402722,-73.16288269076387
2025,November,2,805815,College Parkway at Campus Rd. (Saint Mikes West Entrance),510,44.493114,-73.166998
2025,November,2,805816,College Parkway at Florida Avenue,125,44.493376,-73.171038
2025,November,2,805817,E Allen Street at Dion Street,354,44.4932242751315,-73.1756392046093
2025,November,2,805819,Spinner Place/ Champlain Mill,2998,44.4903075657594,-73.1848931831459
2025,November,2,805820,Colchester Avenue at Barrett Street,694,44.48766,-73.186825
2025,November,2,805821,Colchester Avenue at Opposite Chase Street,633,44.486574,-73.187045
2025,November,2,805822,Colchester Avenue at Nash Place,223,44.483724,-73.189341
2025,November,2,805823,Colchester Avenue at UVM Trinty Campus,288,44.482849,-73.191372
2025,November,2,805824,Colchester Avenue at Mansfield Avenue,385,44.480697,-73.198467
2025,November,2,805825,Pearl Street at N. Prospect Street,436,44.480722,-73.200124
2025,November,2,805826,Pearl Street at N. Williams Street,93,44.480754,-73.203485
2025,November,2,805827,Pearl Street at N. Willard Street,41,44.480709,-73.205423
2025,November,2,805828,Pearl Street at Greene Street,49,44.480637,-73.207642
2025,November,2,805829,Pearl Street at N Union Street,22,44.480617,-73.209172
2025,November,2,805886,Pearl Street at Hillcrest Road,36,44.49273,-73.116386
2025,November,2,805954,Pearl Street at N Winooski Avenue,2150,44.48046,-73.21053
2025,November,2,805957,Global Foundries,68,44.4786702168911,-73.1009221958775
2025,November,2,806001,Colchester Avenue at VAS Clinic,384,44.480738,-73.197324
2025,November,2,806013,College Parkway at Camp Johnson,181,44.49880348515874,-73.1559835326247
2025,November,2,806027,Fort Ethan Allen/Elly-Long Music Building,231,44.505446,-73.149362
2025,November,2,806031,Abenaki Way at CCV,331,44.4914,-73.18188
2025,November,2,806048,Ethan Allen Avenue at Winooski Road (#310),65,44.5056706154035,-73.143589963389
2025,November,2,806067,E Allen Street at Gadues Dry Cleaning,506,44.492057,-73.180731
2025,November,2,806068,Abenaki Way at Opposite CCV,239,44.49057554288402,-73.18206826541565
2025,November,2,806130,Ethan Allen Avenue at Rt. 15,114,44.504827,-73.142277000000007
2025,November,4,805792,Amtrak,189,44.4924,-73.11022
2025,November,4,805830,Main Street at Densmore Drive,7,44.49475,-73.10395
2025,November,4,805831,Main Street at #141,1,44.49757,-73.09973
2025,November,4,805832,Main Street at Fairview Drive,2,44.49922,-73.09823
2025,November,4,805835,Essex Way at Post Office,9,44.507432,-73.078932
2025,November,4,805836,Center Road at Essex Way,3,44.510195,-73.078172
2025,November,4,805837,Route 15 at Saybrook Road,1,44.510361,-73.074694
2025,November,4,805838,Route 15 at Sunset Drive,2,44.51062,-73.06947
2025,November,4,805839,Route 15 at Opposite Essex Square,7,44.51078,-73.06588
2025,November,4,805840,Essex Center,4,44.51147,-73.06085
2025,November,4,805841,Route 15 at Essex Town Public Works,1,44.51088,-73.05813
2025,November,4,805842,Sand Hill Road at Opposite Champlain Farms,4,44.50812,-73.05488
2025,November,4,805843,Sand Hill Road at Essex Town Park,2,44.50738,-73.05433
2025,November,4,805844,Sand Hill Road at Cemetery Road,10,44.506594,-73.05374
2025,November,4,805845,Sand Hill Road at Foster Road,21,44.504439,-73.052051
2025,November,4,805846,Sand Hill Road at Founders Road,5,44.5021,-73.05018
2025,November,4,805847,Sand Hill Road at Opposite Maple Lawn Drive,5,44.50037,-73.04912
2025,November,4,805850,Sand Hill Road at Allen Martin Parkway,3,44.49185,-73.0501
2025,November,4,805851,Sand Hill Road at Opposite Offset House,2,44.4912,-73.05018
2025,November,4,805852,Sand Hill Road at Oak Park,1,44.48924603059581,-73.05032915099912
2025,November,4,805853,Sand Hill Road at River Road,1,44.47907,-73.049364
2025,November,4,805854,River Road at #213,5,44.47903,-73.05348
2025,November,4,805855,River Road at #195,5,44.47912,-73.05692
2025,November,4,805856,River Road at Greenfield Road,11,44.47912,-73.0587
2025,November,4,805857,River Road at #157,2,44.47962,-73.0638
2025,November,4,805860,River Road at Valleyview Drive,2,44.483526,-73.079358
2025,November,4,805861,Maple Street at Rivendell Drive,2,44.484747,-73.096712
2025,November,4,805863,Maple Street at Mansfield Avenue,2,44.48803,-73.10397
2025,November,4,805866,Maple Street at Railroad Street (Bushey's Sunoco),1,44.49012,-73.10942
2025,November,4,805887,Sand Hill Road at Greenbriar Road,3,44.485313462223864,-73.04992254389322
2025,November,4,805913,Educational Drive at Main Street,84,44.494117,-73.106157
2025,November,4,805914,Essex Experience at McDonalds,69,44.5076267390293,-73.0860646551367
2025,November,4,805915,Sand Hill Road at Tanglewood Road,13,44.5057,-73.053
2025,November,4,805916,River Road at Pinewood Plaza,4,44.48340130629136,-73.08151838214587
2025,November,4,805917,Maple Street at Maplewood Lane,2,44.4867,-73.10147
2025,November,4,806006,Essex Experience,53,44.507,-73.08072
2025,November,4,806012,River Road at Citgo,2,44.483426,-73.084564
2025,November,4,806038,River Road at Maple Street,1,44.48417,-73.09515
2025,November,4,806070,River Road at Opposite #30,9,44.48357,-73.08663
2025,November,5,2562322,Downtown Transit Center,2082,44.479731,-73.214298
2025,November,5,2573649,194 St Paul Street (Eagles Landing),79,44.474220989280326,-73.21381420717712
2025,November,5,4251888,Champlain Parkway at Home Ave,271,44.45162405,-73.217689578
2025,November,5,4251889,Champlain Parkway at Flynn Ave,169,44.455390433,-73.217056133
2025,November,5,4251891,Pine Street at Kilburn Street,55,44.470969443,-73.21518026
2025,November,5,4254428,Pearl Street at Opposite North Champlain Street,4,44.480227,-73.218169
2025,November,5,805484,S. Winooski Avenue at Bank Street,262,44.478387,-73.211225
2025,November,5,805536,Main Street at Pine Street,4,44.47588,-73.2159
2025,November,5,805537,Battery Street at College Street,53,44.4766,-73.21867
2025,November,5,805538,Battery Street at Cherry Street,7,44.47899973630009,-73.21883190406265
2025,November,5,805665,Maple Street at St Paul Street,116,44.473688,-73.213657
2025,November,5,805724,Opposite 230 St Paul Street,114,44.4725758663786,-73.21387942650665
2025,November,5,805726,Pine Street Opposite Pine Place (Old Greyhound),24,44.469792,-73.215209
2025,November,5,805727,Pine Street at Opposite Howard Street,23,44.46707,-73.215043
2025,November,5,805728,Pine Street at Burlington Electric Dept.,85,44.463529,-73.214778
2025,November,5,805729,Pine Street at Opposite Birchcliff Parkway,26,44.459138,-73.214493
2025,November,5,805730,Pine Street at Long Trail Phys. Therapy,42,44.457489,-73.214395
2025,November,5,805731,Howard Center,53,44.45587805178482,-73.21433236507835
2025,November,5,805732,Pine Street at Lyman Avenue,65,44.453353,-73.214448
2025,November,5,805733,Pine Street at Home Avenue,178,44.451123,-73.214484
2025,November,5,805734,Green Mountain Transit Office,7,44.450385,-73.219485
2025,November,5,805738,Opposite Howard Center,130,44.456046,-73.214158
2025,November,5,805739,Champlain School (Pine Street),153,44.45695374427129,-73.21422196016476
2025,November,5,805740,Pine Street at Birchcliff Parkway,113,44.459553,-73.214401
2025,November,5,805745,Pine Street at Locust Street,349,44.462799,-73.214615
2025,November,5,805746,Pine Street at Howard Street,89,44.467066,-73.214898
2025,November,5,805747,230 St Paul Street,213,44.472639,-73.213734
2025,November,5,805906,S. Winooski Avenue at King Street,61,44.475317956005064,-73.21098945119671
2025,November,5,805918,Pine Street at Lakeside Avenue (Cumberland Farms),64,44.460789,-73.214604
2025,November,5,806011,Cherry Street at Opposite 3 Cathedral Square,1,44.479106,-73.217703
2025,November,6,2562322,Downtown Transit Center,5360,44.479731,-73.214298
2025,November,6,4209791,Shelburne Road at Harrington Ave,218,44.38334592099598,-73.22639409692734
2025,November,6,4254393,Shelburne Road at Opposite Prospect Parkway,16,44.457375999999996,-73.20848
2025,November,6,805484,S. Winooski Avenue at Bank Street,841,44.478387,-73.211225
2025,November,6,805534,Main Street at S Union Street,29,44.47612,-73.20933
2025,November,6,805537,Battery Street at College Street,1,44.4766,-73.21867
2025,November,6,805539,S Union Street at Adams Street,117,44.47232,-73.20881
2025,November,6,805540,S Union Street at Spruce Street,88,44.470663162357646,-73.20874371616048
2025,November,6,805541,S Union Street at Howard Street,93,44.467451748434605,-73.20807407799322
2025,November,6,805542,S Union Street at St Paul Street,68,44.465256,-73.207703
2025,November,6,805544,Shelburne Road at Opposite Hoover Street,53,44.46058,-73.20817
2025,November,6,805545,Shelburne Road at Birchcliff Parkway,56,44.45862,-73.208362
2025,November,6,805546,Shelburne Road at Burlington Subaru,25,44.456321,-73.20858
2025,November,6,805547,Shelburne Road at Ferguson Avenue,20,44.453955,-73.208797
2025,November,6,805548,Shelburne Road at Lyman Avenue,14,44.45298,-73.20883
2025,November,6,805549,Shelburne Road at Scarff Avenue,49,44.451904,-73.208988
2025,November,6,805550,Shelburne Road at Home Avenue,557,44.450357,-73.209121
2025,November,6,805551,Shelburne Road at Queen City Parkway,33,44.445006,-73.209668
2025,November,6,805552,Shelburne Road at Opposite Brewer Parkway,133,44.44257,-73.20993
2025,November,6,805553,Shelburne Road at Fayette Road,126,44.436915,-73.210534
2025,November,6,805554,Shelburne Road at Holmes Road,36,44.43293,-73.211
2025,November,6,805555,Shelburne Road at Bartlett Bay Road,6,44.42803,-73.21152
2025,November,6,805556,Shelburne Road at Harbor View Road,21,44.42382,-73.21195
2025,November,6,805557,Shelburne Road at Opposite Allen Road,31,44.42202,-73.21215
2025,November,6,805558,Shelburne Road at Pine Haven Shores Road,14,44.4188,-73.2127
2025,November,6,805559,Shelburne Road at Opposite Martindale,14,44.4167,-73.2134
2025,November,6,805560,Shelburne Road at Palmer Court,21,44.41318,-73.21455
2025,November,6,805561,Shelburne Road at Lakeview Drive,42,44.41193,-73.21497
2025,November,6,805563,Shelburne Road at Bay Road,54,44.4057,-73.21698
2025,November,6,805564,Shelburne Road at Green Mountain Kenworth,7,44.40277,-73.2179
2025,November,6,805565,Shelburne Road at Tenneybrook Square,7,44.40097,-73.21848
2025,November,6,805566,Shelburne Road at Opposite Longmeadow Drive (The Commons),32,44.3959070841938,-73.2201433163049
2025,November,6,805568,Shelburne Road at Town Office,55,44.37908,-73.22825
2025,November,6,805569,Shelburne Museum,54,44.37672,-73.22913
2025,November,6,805570,Shelburne Road at Museum Main Gate,34,44.37188,-73.23092
2025,November,6,805571,Marsett Road at Green Hills Drive,55,44.36972,-73.22888
2025,November,6,805572,Marsett Road at Maplewood Drive,40,44.36992,-73.22743
2025,November,6,805573,Marsett Road at Falls Roadd,22,44.370314,-73.224723
2025,November,6,805574,Falls Road at Shelburne Shopping Park,162,44.37948,-73.22692
2025,November,6,805576,Shelburne Road at Webster Road,56,44.38762,-73.22465
2025,November,6,805577,Shelburne Road at Dutch Mill,197,44.3937,-73.22055
2025,November,6,805578,Shelburne Road at Longmeadow Drive,168,44.39648,-73.21962
2025,November,6,805579,Shelburne Road at Opposite Tenneybrook,51,44.40157,-73.218
2025,November,6,805580,Shelburne Road at Opposite Shed Sales Antiques,56,44.40338,-73.21745
2025,November,6,805581,Shelburne Road at Executive Drive,220,44.40637,-73.2165
2025,November,6,805583,Shelburne Road at Hullcrest Road,160,44.41257684917089,-73.21445643594137
2025,November,6,805584,Shelburne Road at Juniper Ridge,94,44.41375,-73.21407
2025,November,6,805585,Shelburne Road at Martindale Road,150,44.41737,-73.21288
2025,November,6,805586,Shelburne Road at Locust Hill,131,44.41945,-73.21218
2025,November,6,805587,Shelburne Road at Allen Road,426,44.4227,-73.21175
2025,November,6,805588,Shelburne Road at Green Mtn. Drive,151,44.42875,-73.21112
2025,November,6,805589,Shelburne Road at IDX Drive,148,44.43377,-73.21058
2025,November,6,805590,Shelburne Road at Sleepquarters,115,44.4351,-73.21048
2025,November,6,805591,Shelburne Road at MacIntosh Drive,232,44.43715,-73.21028
2025,November,6,805592,Shelburne Road at Baldwin Avenue,355,44.438626,-73.210108
2025,November,6,805593,Shelburne Road at Laurel Hill Drive,272,44.441249,-73.20983
2025,November,6,805594,Shelburne Road at Lindenwood Drive,362,44.444169,-73.209501
2025,November,6,805595,Shelburne Road at Farrell Street,1880,44.450421,-73.208905
2025,November,6,805596,Shelburne Road at Hadley Road,259,44.452346,-73.208731
2025,November,6,805597,Shelburne Road at Proctor Avenue,126,44.4549625141176,-73.2084395754862
2025,November,6,805598,Shelburne Road at Kinney Drugs,138,44.456778,-73.208325
2025,November,6,805599,Shelburne Road at Clymer Street,123,44.458365,-73.208201
2025,November,6,805600,Shelburne Road at Adams Court,164,44.4615,-73.20788
2025,November,6,805601,South Union Street at Opposite Saint Paul Street,99,44.465356,-73.207568
2025,November,6,805602,S Union Street at Howard Street,48,44.4672,-73.20783
2025,November,6,805603,S Union Street at Bayview Court,52,44.46843,-73.20813
2025,November,6,805604,S Union Street at Spruce Street,35,44.470452,-73.208604
2025,November,6,805605,S Union Street at Maple Street,14,44.47378,-73.2088
2025,November,6,805606,S Union Street at Opposite King Street,9,44.47498,-73.20885
2025,November,6,805871,Shelburne Road at Flynn Avenue,37,44.455267466135794,-73.20861765878698
2025,November,6,805872,Shelburne Road at Hannaford Drive (Olive Garden),80,44.440723,-73.210134
2025,November,6,805873,Shelburne Road at Opposite Baldwin Avenue,77,44.438538,-73.210366
2025,November,6,805876,S Union Street at Opposite Bayview Street,101,44.4685615194674,-73.2083037554183
2025,November,6,805889,Falls Road at LaPlatte Circle,77,44.3722,-73.22502
2025,November,6,805906,S. Winooski Avenue at King Street,277,44.475317956005064,-73.21098945119671
2025,November,6,805907,Shelburne Road at Harbor Road,18,44.380805,-73.227544
2025,November,6,805908,Maple Street at Union Street,307,44.47377,-73.20912
2025,November,6,805911,Shelburne Road at Alfred Street,143,44.459642,-73.20808
2025,November,6,805912,Vermont Teddy Bear Factory,10,44.36152,-73.23055
2025,November,6,806025,Shelburne Road at Bostwick Road,79,44.36995,-73.23162
2025,November,6,806028,Shelburne Road at Opposite Webster Road (Office Park),11,44.38795,-73.22467
2025,November,6,806041,5224 Shelburne Road,33,44.381457,-73.227305
2025,November,6,820638,Shelburne Road at Locust Street,79,44.463741453424014,-73.2078657103599
2025,November,7,2530430,Northgate,134,44.52018353173355,-73.26474424075396
2025,November,7,2562322,Downtown Transit Center,4890,44.479731,-73.214298
2025,November,7,2734696,Downtown BHS,736,44.47913639404151,-73.21644467263202
2025,November,7,805607,Pearl Street at Elmwood Avenue,34,44.480451,-73.213722
2025,November,7,805610,North Street at Elmwood Avenue,264,44.48478,-73.21363
2025,November,7,805669,North Street at Opposite Murray Street,311,44.48468,-73.21585
2025,November,7,805670,North Street at N. Champlain Street,228,44.48464,-73.21755
2025,November,7,805671,North Street at Blodgett Street,211,44.48448,-73.22113
2025,November,7,805672,North Avenue at Strong Street,116,44.48555,-73.22318
2025,November,7,805673,North Avenue at Washington Street,116,44.48783,-73.22497
2025,November,7,805675,North Ave at Opposite Cambrian Rise,158,44.490374789966715,-73.22694498290925
2025,November,7,805676,North Avenue at Opposite Lakeview Cem.,56,44.49305,-73.22907
2025,November,7,805677,Opposite Burlington High School,34,44.49637,-73.23165
2025,November,7,805678,North Avenue at Beltline,40,44.50003,-73.23538
2025,November,7,805679,North Avenue at Saratoga Avenue,13,44.502521,-73.238743
2025,November,7,805680,North Avenue at Village Green,23,44.503302,-73.239826
2025,November,7,805681,North Avenue at Rite Aid,74,44.50468,-73.24163
2025,November,7,805682,Opposite Ethan Allen Shopping Center,451,44.50669307103158,-73.24436667857378
2025,November,7,805683,North Avenue at Poirier Place,200,44.508373,-73.2467
2025,November,7,805684,North Avenue at Heineberg Road,117,44.509442,-73.248161
2025,November,7,805685,North Avenue at Gosse Court,280,44.51062,-73.24977
2025,November,7,805686,North Avenue at Bessery Market,581,44.51227,-73.25198
2025,November,7,805687,North Avenue at Edgemoor Drive,273,44.51292,-73.25287
2025,November,7,805688,North Avenue at Cayuga Court,135,44.51372,-73.25393
2025,November,7,805689,North Avenue at Birch Court,214,44.51433,-73.25475
2025,November,7,805690,North Avenue at Franklin Sq.,438,44.515150248912775,-73.25586414915972
2025,November,7,805692,North Avenue at Morgan Street,63,44.52015,-73.26265
2025,November,7,805693,North Avenue at Forest Street,15,44.52082,-73.26357
2025,November,7,805695,North Avenue at Northgate Road,1152,44.52059866074774,-73.26343139125463
2025,November,7,805696,North Avenue at Opposite Algird Street,374,44.51935,-73.26173
2025,November,7,805697,North Avenue at Browe Court,99,44.51855,-73.26067
2025,November,7,805698,North Avenue at Starr Farm Road,408,44.5172,-73.25882
2025,November,7,805699,North Avenue at Loaldo Drive,205,44.51486646173666,-73.25575626842328
2025,November,7,805700,North Avenue at Cross Parkway,108,44.51327591364524,-73.2535893886282
2025,November,7,805701,North Avenue at Staniford Road,120,44.512482637184064,-73.25249088947282
2025,November,7,805702,North Avenue at Woodbury Road,129,44.51177,-73.2515
2025,November,7,805703,North Avenue at Dodds Court,197,44.510541541785194,-73.24989447764318
2025,November,7,805704,North Avenue at Shore Road,182,44.509482,-73.248476
2025,November,7,805705,North Avenue at Dept. Motor Vehicles,318,44.508268,-73.246789
2025,November,7,805706,Ethan Allen Shopping Center,822,44.506523,-73.244415
2025,November,7,805707,North Avenue at Lakewood Parkway,363,44.504869,-73.242206
2025,November,7,805708,North Avenue at Killarney Drive,164,44.503349,-73.240156
2025,November,7,805709,North Avenue at Oppostie Saratoga Ave. (Elk's Lodge),101,44.50261,-73.239132
2025,November,7,805710,North Avenue at Route 127,75,44.501077,-73.237206
2025,November,7,805711,Burlington High School,58,44.49689546757881,-73.23235497415936
2025,November,7,805713,North Ave at Cambrian Rise,413,44.48977976148372,-73.22669459131767
2025,November,7,805715,North Avenue at Berry Street,101,44.487623,-73.224958
2025,November,7,805716,North Avenue at Opposite Ward Street,61,44.486342,-73.223938
2025,November,7,805717,North Avenue at Canfield Street,72,44.48527,-73.2231
2025,November,7,805718,North Street at Front Street,55,44.484442,-73.220842
2025,November,7,805719,North Street at N. Champlain Street,59,44.4845449143604,-73.21810361126342
2025,November,7,805720,North Street at Murray Street,74,44.48462,-73.216134
2025,November,7,805721,North Street at Elmwood Avenue,37,44.484724,-73.213421
2025,November,7,805722,No. Winooski Avenue at Grant Street,21,44.48238,-73.21138
2025,November,7,805879,North Avenue at Algird Street,67,44.51945,-73.26172
